时间,币种,方向,入场价格,离场价格,入场时间,离场时间,持仓时长(分钟),盈亏(USDT),盈亏率(%),触发原因,EMA21,MACD,RSI,成交量,风险等级,止损价,止盈价,实际止损价,实际止盈价
2025-11-13 11:48:42,APRUSDT,BUY,0.281060,0.279280,11:30:26,11:48:42,18.27,-0.0997,-0.63,STOP_LOSS,0.278039,2025-11-13 12:40:37,ARIAUSDT,BUY,0.113240,0.111160,12:32:35,12:40:37,8.03,-0.2933,-1.84,STOP_LOSS,0.111699,2025-11-13 14:24:59,FOLKSUSDT,BUY,5.878000,5.817000,14:16:53,14:24:59,8.10,-0.1647,-1.04,STOP_LOSS,5.814664,2025-11-13 15:12:29,0GUSDT,BUY,1.326900,1.322400,14:55:03,15:12:29,17.43,-0.0404,-0.25,STOP_LOSS,1.324108,2025-11-13 15:15:55,ZKUSDT,BUY,0.049990,0.049960,15:15:49,15:15:55,0.09,-0.0096,-0.06,STOP_LOSS,0.049845,2025-11-13 15:33:15,DOGEUSDT,BUY,0.176670,0.176280,15:17:05,15:33:15,16.17,-0.0351,-0.22,STOP_LOSS,0.176372,2025-11-13 19:22:41,ENSUSDT,BUY,14.235000,14.196000,19:14:37,19:22:41,8.06,-0.0429,-0.27,STOP_LOSS,14.204941,2025-11-13 20:37:00,PUFFERUSDT,BUY,0.091330,0.089960,20:22:36,20:37:00,14.39,-0.2397,-1.50,STOP_LOSS,0.090196,2025-11-13 20:54:54,ORDIUSDT,BUY,4.846000,4.836000,20:46:43,20:54:54,8.19,-0.0330,-0.21,STOP_LOSS,4.833546,2025-11-13 20:58:36,ZKUSDT,BUY,0.049990,0.049660,20:50:32,20:58:36,8.07,-0.1056,-0.66,STOP_LOSS,0.049731,2025-11-13 23:23:22,ZENUSDT,BUY,12.976000,12.745000,23:15:15,23:23:22,8.12,-0.2772,-1.78,STOP_LOSS,12.906429,2025-11-13 23:23:29,TAKEUSDT,BUY,0.334920,0.332780,23:15:21,23:23:29,8.14,-0.1006,-0.64,STOP_LOSS,0.332733,2025-11-13 23:23:31,OPUSDT,BUY,0.428800,0.425200,23:15:26,23:23:31,8.09,-0.1339,-0.84,STOP_LOSS,0.424612,2025-11-13 23:32:57,HUSDT,BUY,0.168560,0.167170,23:18:29,23:32:57,14.48,-0.1307,-0.82,STOP_LOSS,0.167513,2025-11-13 23:34:24,0GUSDT,BUY,1.374300,1.363200,23:26:20,23:34:24,8.06,-0.1221,-0.81,STOP_LOSS,1.366571,2025-11-14 00:11:06,TRBUSDT,BUY,26.879000,26.747000,00:02:29,00:11:06,8.62,-0.0660,-0.49,STOP_LOSS,26.857595,2025-11-14 00:11:25,LINEAUSDT,BUY,0.013160,0.013090,00:03:21,00:11:25,8.06,-0.0851,-0.53,STOP_LOSS,0.013113,2025-11-14 00:25:33,ZECUSDT,BUY,502.290000,495.860000,00:15:13,00:25:33,10.33,-0.1993,-1.28,STOP_LOSS,499.513692,
